gene,p_val,avg_logFC,pct.1,pct.2,p_val_adj
FAM185A,6.270794363599865e-6,-0.016873081409641,0.036,0.053,0.10929994575754565
GUCY1A2,6.289631304279556e-6,0.09029705876630323,0.612,0.629,0.10962827363359266
GMCL1,6.3632406810119635e-6,-0.020331990334724048,0.04,0.058,0.11091128507003853
LBR,6.390226171533567e-6,-0.022810862296231804,0.101,0.128,0.11138164216983007
MEF2C,6.4007453900891495e-6,0.08807172042424072,0.61,0.623,0.11156499214925387
ARNT2,6.4059445825241365e-6,-0.02276555662617219,0.381,0.448,0.11165561407339569
NDUFV2,6.417276416218365e-6,-0.025411232142482795,0.032,0.047,0.11185312793468609
NSMCE2,6.480107443843953e-6,-0.01662308616966568,0.276,0.327,0.1129482727462001
POLR1C,6.521062411033873e-6,-0.02707535952033463,0.03,0.045,0.11366211782432041
SNORC,6.53281287389466e-6,-0.01542787034705264,0.004,0.011,0.11386692839198392
KCNJ9,6.570147751549651e-6,-0.01757424596343865,0.077,0.102,0.11451767530951042
GNB4,6.576480163879289e-6,-0.030759725002589722,0.096,0.123,0.114628049256416
SULT4A1,6.579686219258674e-6,-0.012781415327911994,0.193,0.235,0.11468393080167869
TUBB3,6.584461242104795e-6,0.14528796958364415,0.188,0.164,0.11476715944988658
LOC115498161,6.6128644306855594e-06,-0.0159050960376265,0.002,0.007,0.1152622270268493
LOC115491431,6.642714603855653e-6,-0.01000568224188941,0,0.004,0.11578251554520402
KLHDC8A,6.6481830321432515e-6,-0.024085024702918213,0.013,0.024,0.11587783025025687
COX7B,6.699821136677354e-6,-0.025129466907654135,0.072,0.095,0.11677788241228627
HS3ST6,6.84018044678556e-6,-0.017239237094958774,0.005,0.012,0.11922434518747231
GGA3,6.8590139989735975e-6,-0.02171419574641814,0.046,0.065,0.1195526140021098
ABHD15,6.902665106272404e-6,0.02776255476220746,0.011,0.004,0.12031345280232801
PLPPR3,6.909095970079701e-6,-0.03852879443798113,0.04,0.057,0.12042554275848918
NOL11,6.919256932099725e-6,-0.026912070985885758,0.026,0.04,0.1206026483264982
APCDD1,6.953630561721973e-6,-0.03251808223117775,0.012,0.023,0.12120178069081398
FERMT1,6.956906513341977e-6,-0.017849649165619905,0.008,0.017,0.12125888052755067
TDRD9,6.968728754431261e-6,-0.019412440141522904,0.007,0.015,0.12146494218973687
FARSA,6.975208229850874e-6,0.043360178617681114,0.025,0.014,0.12157787944630073
LOC100219438,7.00234691411218e-6,0.12853561065577668,0.184,0.16,0.12205090671297529
STAMBPL1,7.011449612428628e-6,-0.024323987374265874,0.016,0.028,0.12220956674463099
ZFP36L2,7.013116676541705e-6,0.09606603309181727,0.117,0.095,0.12223862367212192
CAMK2A,7.071461975629821e-6,0.07206090162889911,0.856,0.881,0.12325558223522778
FRMD4B,7.072499802181407e-6,-0.051923598362130674,0.199,0.237,0.12327367155202192
BOK,7.252065676167602e-6,-0.028196462562558117,0.076,0.1,0.1264035047356013
HOMER3,7.311072394861291e-6,-0.02325428416377239,0.013,0.023,0.1274319918424323
LOC115492073,7.345080446885568e-6,0.0444893819146411,0.023,0.013,0.12802475218921544
EPS8L2,7.516955066485208e-6,-0.015435928668772345,0.016,0.028,0.1310205268088372
EIF3J,7.521542752482864e-6,-0.027789009141817367,0.026,0.041,0.13110049017577632
ZNF507,7.52940267194227e-6,-0.023126913067770982,0.104,0.131,0.13123748857195378
LOC115490988,7.531230517132098e-6,-0.019475307372306738,0.014,0.025,0.13126934791361247
SLC4A1AP,7.5506079781830575e-6,0.11110762621478387,0.105,0.084,0.1316070970597307
LOC115493026,7.55737133038283e-6,-0.029893748271377016,0.023,0.037,0.1317249822885727
SMPDL3B,7.5602010845462145e-6,-0.019943160584570616,0.007,0.015,0.1317743049036405
GRK5,7.5621223335999894e-6,0.1275073210922748,0.356,0.338,0.1318077922746478
HSDL1,7.6268784722227845e-6,-0.027935609808914824,0.02,0.033,0.13293649177084313
MRS2,7.673023772579768e-6,-0.033256271925756864,0.041,0.058,0.13374080435606536
PDCD4,7.809908829784991e-6,-0.04130729792811241,0.064,0.085,0.1361267109031524
SDHAF3,7.819854367683814e-6,-0.013938702459836194,0.168,0.206,0.13630006162872887
TENT4A,7.833881162882214e-6,-0.02335455230352182,0.076,0.1,0.13654454866903698
STK3,7.836521614015123e-6,-0.019359997407638274,0.324,0.38,0.1365905717322836
ABCE1,7.862985419593066e-6,-0.03191418007483077,0.065,0.087,0.13705183586350714
LOC100221862,7.887005791644973e-6,0.11860053329353581,0.196,0.172,0.13747051094837187
HNRNPH3,7.889432950033353e-6,-0.03217631527771214,0.144,0.178,0.13751281631908135
KIF16B,7.962802085885488e-6,0.11880292183908958,0.36,0.345,0.13879164035698408
KLHL29,8.001909152374332e-6,-0.049888948082460693,0.911,0.93,0.13947327652588462
LOC101233484,8.039948494065157e-6,-0.018654505129732823,0.1,0.128,0.14013630225155568
RPL36,8.144213727798469e-6,-0.031482871734082846,0.018,0.03,0.1419536452755273
GTF2A1,8.170407555811109e-6,-0.017053447771605224,0.205,0.247,0.14241020369778762
CARMIL2,8.183664186258528e-6,-0.01777019775153077,0.011,0.021,0.14264126676648614
PXDN,8.186460733119958e-6,-0.024444732368842148,0.259,0.308,0.14269001057828087
COL4A6,8.187943080658886e-6,-0.02855876006120535,0.019,0.031,0.14271584789588437
HRH4,8.252598033255072e-6,-0.024668672025818107,0.011,0.02,0.1438427837196359
MAP3K20,8.258975921657095e-6,-0.0322170561770605,0.072,0.095,0.14395395031448316
NRDC,8.277388766857949e-6,-0.023140037991245255,0.091,0.117,0.14427488620633405
BAP1,8.29995186350273e-6,-0.014930848732517307,0.034,0.05,0.14466816098085258
ACAD11,8.330996452873364e-6,-0.021819046735263088,0.017,0.029,0.14520926817358273
LOC100218923,8.332869069369282e-6,-0.0185719290670322,0.077,0.101,0.1452419078791066
LOC115495723,8.375843987228363e-6,0.02168379731449705,0.005,0.001,0.14599096069739037
FHDC1,8.38000898489712e-6,-0.02468815976515354,0.055,0.075,0.1460635566067568
BSN,8.403493337211673e-6,0.1420445901127959,0.344,0.332,0.14647288886759946
TNFAIP8,8.436582327981812e-6,0.07830415246638578,0.06,0.043,0.14704962997672297
SLC25A28,8.446718939723232e-6,-0.019812882976235735,0.194,0.234,0.14722631111937592
PAIP2B,8.465788053384484e-6,0.09050244306233826,0.076,0.058,0.14755868577049155
LOC100190143,8.47586723219761e-6,0.11592545101599078,0.127,0.105,0.14773436585720434
LOC115492578,8.486244283347534e-6,0.033464019717105546,0.016,0.007,0.14791523785874752
ATP5ME,8.628084091674048e-6,-0.01945655684315209,0.055,0.075,0.15038750571787865
SELENOP,8.694214268556797e-6,0.05744246572256373,0.04,0.026,0.15154015470094498
KIRREL1,8.758888629325775e-6,0.07649574939794199,0.069,0.051,0.15266742880914827
LOC100230263,8.804418870061485e-6,-0.025561416320044883,0.087,0.113,0.1534610209051717
XPA,8.808327310148151e-6,-0.02066337207019142,0.288,0.342,0.15352914501588227
AK2,8.814153556215441e-6,-0.043751055879156814,0.05,0.069,0.15363069648483513
LOC100218233,8.835752602862024e-6,-0.056041093897247735,0.057,0.077,0.15400716786788507
ZMIZ1,8.870808443667774e-6,-0.006449931784776819,0.173,0.209,0.1546181911731293
PITPNM2,8.917887546733815e-6,-0.011025826752592893,0.189,0.228,0.1554387799395704
RAD21L1,8.942762808003425e-6,-0.03225769779089811,0.024,0.037,0.1558723557434997
LOC115493160,9.042954239210294e-6,0.04197703755964373,0.02,0.01,0.15761869238943543
OGFOD2,9.07864558549445e-6,-0.024457798210712124,0.013,0.024,0.15824079255516826
ACOX1,9.081967496392209e-6,-0.02741709467222253,0.058,0.078,0.1582986934621162
RBM11,9.126903441751913e-6,-0.03271251383730987,0.03,0.044,0.15908192698973583
LOC115494113,9.14104165009407e-6,0.03590729074381767,0.013,0.006,0.15932835596113964
P3H1,9.22757848078613e-6,-0.022244763982337434,0.052,0.071,0.16083669292010225
GTF2A2,9.253137040386732e-6,-0.033554199418299735,0.095,0.121,0.16128217861394073
SUPT7L,9.267701533017963e-6,-0.028280051813645568,0.043,0.061,0.1615360377205031
LOC100228958,9.34682615844431e-6,-0.02259086818772138,0.059,0.08,0.16291517994168433
LMAN2,9.374332987904669e-6,0.11696979852250727,0.162,0.138,0.1633946239791784
CTSO,9.38771554339514e-6,-0.02071222249063781,0.088,0.113,0.16362788192137728
AMER1,9.405728036978213e-6,0.08725776695182533,0.079,0.06,0.16394183968453024
ROMO1,9.412088155129596e-6,-0.024106888870979643,0.017,0.029,0.16405269654390886
RPL10A,9.512344689275474e-6,0.08932836655369328,0.099,0.078,0.1658001679340715
MVK,9.52810974348792e-6,-0.01653390318676016,0.007,0.015,0.16607495282899445
TTC13,9.531745758663603e-6,-0.0229231145326651,0.03,0.045,0.1661383285735066
SEMA6A,9.540940651593828e-6,-0.031419721703891734,0.194,0.232,0.16629859555728044
DGCR8,9.58007059397998e-6,-0.03032828115563191,0.178,0.216,0.16698063045307104
ALKAL1,9.688662707676768e-6,-0.040608730499842,0.036,0.052,0.16887339099480606
LRRFIP2,9.765465627657163e-6,-0.02849966863782627,0.425,0.498,0.17021206589006435
EFNB2,9.785523770407913e-6,-0.046865127180084065,0.094,0.119,0.17056167931820992
LOC115497801,9.798435441787479e-6,-0.03436685473217538,0.182,0.218,0.17078672975035575
LOC115491715,9.810537672599278e-6,-0.017069692019688866,0.007,0.015,0.17099767163340543
LOC100224883,9.980485966394007e-6,-0.0079796884454994,0.086,0.111,0.17395987039424754
LAPTM4A,1.0043072394718035e-5,-0.015330926610764628,0.21,0.254,0.17505075183993535
SLC66A2,1.004798529814628e-5,-0.02430485563125251,0.176,0.213,0.17513638374668966
CXCL14,1.0050858596751095e-5,-0.039969359260402126,0.291,0.341,0.17518646534137158
LOC100231082,1.007340718249016e-5,-0.024324923347156024,0.037,0.053,0.1755794871908035
ECE2,1.0107085706892443e-5,-0.02688850086708025,0.047,0.065,0.17616650387113528
LOC105758768,1.019111045678849e-5,-0.016664963037086436,0.021,0.034,0.17763105526182338
SEPHS1,1.0223038049559297e-5,-0.029732188019094358,0.06,0.081,0.17818755320381854
CALD1,1.025947071553185e-5,-0.05273099814537727,0.051,0.07,0.17882257457172016
LDLRAD4,1.0273816188304132e-5,0.17761374408622643,0.306,0.286,0.179072616162141
LYSMD2,1.0276436475477473e-5,-0.023048251328163988,0.052,0.071,0.17911828776757235
HVCN1,1.0280992015998745e-5,0.13839335611759834,0.214,0.193,0.17919769083885811
SPRN,1.0346502284022435e-5,0.12495061004754981,0.374,0.365,0.18033953481051104
DTNBP1,1.0353098652015434e-5,0.1365000021702365,0.286,0.268,0.18045450950462902
EXOC5,1.0403720570737525e-5,-0.01774289716018046,0.099,0.126,0.18133684954795506
UBXN7,1.0466507767514542e-5,-0.0207459683901121,0.032,0.047,0.18243123038777848
LOC115495250,1.0469355568096624e-5,0.0749853030817981,0.065,0.047,0.18248086755192416
ADAMTS1,1.054378737068503e-5,-0.017820956254570502,0.031,0.047,0.18377821387104007
RNF34,1.0593678579473945e-5,-0.02328444702199914,0.061,0.082,0.18464781764023086
PSEN1,1.0661944462872276e-5,-0.02441757471561895,0.086,0.111,0.18583769198786376
FMC1,1.066204217688604e-5,-0.03348659284644373,0.034,0.05,0.18583939514312367
LRRC57,1.0672829640910452e-5,-0.01649979284595471,0.085,0.11,0.1860274206410692
UNC50,1.0678770365499971e-5,0.1334569911795569,0.23,0.208,0.18613096747066452
AGGF1,1.0693606819605096e-5,-0.007824413400055241,0.174,0.212,0.1863895668657168
LOC100227543,1.0703463331135813e-5,-0.02276013394051825,0.029,0.044,0.18656136586169722
QSER1,1.0705476832009018e-5,-0.019965512696866167,0.077,0.1,0.18659646118191717
LONRF3,1.0730744306655435e-5,0.12819387523104198,0.286,0.266,0.18703687326500423
CCDC71,1.0844943580957231e-5,-0.02174781240346091,0.055,0.075,0.18902736661608455
PACC1,1.088022969515115e-5,-0.025142123450374143,0.114,0.143,0.18964240358648454
SEL1L,1.0958608551651666e-5,-0.018186224996247835,0.163,0.199,0.19100854705528855
OGA,1.1023089999796401e-5,-0.005842057274573764,0.226,0.272,0.19213245869645126
TUT4,1.1030735354788688e-5,-0.0066015026256595055,0.225,0.271,0.19226571723396682
MDN1,1.1032289229809e-5,-0.031471805605909564,0.103,0.129,0.19229280127557086
HSP90B1,1.1050196266898862e-5,0.13372215684480693,0.246,0.226,0.19260492093204717
EEA1,1.1050759272805882e-5,-0.006859919875787601,0.255,0.303,0.19261473412500651
PFDN1,1.1099092168648991e-5,-0.018434459563934358,0.04,0.057,0.1934571764995519
AKAP17A,1.1214437630571001e-5,-0.02999406654035891,0.048,0.067,0.19546764790085255
CAT,1.1243002295859966e-5,-0.01979542327424097,0.057,0.077,0.19596553001683922
HDHD5,1.127592588621939e-5,-0.02369377511129045,0.026,0.041,0.19653938819680397
MEMO1,1.136521926989677e-5,-0.013720163739902591,0.207,0.252,0.19809577187430072
TMCO3,1.137186237924577e-5,-0.011540957391847073,0.162,0.199,0.19821156127025377
TUBGCP5,1.1435790895084653e-5,-0.021695188836086954,0.045,0.063,0.1993258353013255
MBD3,1.1622774569749379e-5,-0.02296322300307188,0.062,0.083,0.20258496075073168
LOC115492776,1.1695750391817042e-5,0.052846937718783515,0.038,0.024,0.20385692932937105
ATP6AP1,1.1736440056357716e-5,0.08311746367264686,0.055,0.039,0.204566150182315
TKFC,1.1800577387749095e-5,-0.020446787857447205,0.021,0.033,0.20568406386846672
TLK2,1.1922817743876366e-5,-0.012135764528878878,0.096,0.122,0.20781471327576506
LMNB2,1.2033094061729718e-5,-0.023761370286121075,0.091,0.117,0.209736829495949
PCF11,1.2041202581770244e-5,-0.02224792754095506,0.477,0.556,0.20987816100025536
LOC115496785,1.2208261935461342e-5,0.012873766381312893,0.003,0,0.2127900055350912
LMTK2,1.2211201736682593e-5,-1.0667644970141499e-4,0.256,0.307,0.2128412462703776
SYT13,1.2218010296976595e-5,0.07327752865170718,0.045,0.031,0.21295991947630205
BICDL1,1.2236709434415923e-5,-0.01939128438424531,0.16,0.196,0.21328584544186954
VWA8,1.225928618284602e-5,-0.019264242137539744,0.27,0.319,0.21367935816700614
PPP1R42,1.2526764882759184e-5,-0.030921188693136856,0.032,0.048,0.2183415119064926
PLP1,1.2538415282229958e-5,0.1198115361102714,0.152,0.129,0.21854457836926816
ARL5B,1.2564049532503437e-5,-0.010082615932872074,0.093,0.119,0.2189913833515349
SGMS2,1.260653825437976e-5,-0.01933492525099484,0.026,0.04,0.21973196177383922
PTPRZ1,1.2659048710270938e-5,-0.03688950912068134,0.464,0.537,0.22064721902002246
SLC12A7,1.2728321740103439e-5,-0.023410954637237406,0.009,0.017,0.22185464793000295
HEATR6,1.2728620219072839e-5,-0.02618898789555074,0.055,0.074,0.22185985041843959
SMOX,1.2772378550186886e-5,-9.717743703117065e-4,0.172,0.209,0.22262255812975743
CHKB,1.2794418465141946e-5,-0.026179636298181666,0.035,0.051,0.22300671384742413
LOC115491991,1.2859991058638633e-5,-0.013758095937982023,0.002,0.006,0.22414964415207136
RIPK4,1.2883149736492196e-5,-0.013808192218165611,0.002,0.006,0.22455329990705897
RAD54B,1.2926559367866482e-5,-0.022277771895376136,0.041,0.058,0.22530992978191278
EIF4ENIF1,1.294012008805901e-5,-0.034112601710996476,0.044,0.062,0.22554629313486854
DMTF1,1.2948890539584085e-5,-0.02682881919842922,0.094,0.12,0.2256991621049506
TRAM1,1.3092178289724587e-5,-0.03525434103123648,0.051,0.069,0.22819666758989954
TCIM,1.3283061754243935e-5,-0.019218650577206942,0.003,0.009,0.2315237663764718
CLTC,1.332387485458939e-5,0.13245812928355893,0.268,0.25,0.23223513871549306
RPS12,1.3387335446957648e-5,-0.020019650019359923,0.009,0.017,0.2333412568404718
TFDP1,1.3394113550139132e-5,-0.02753622338245279,0.082,0.106,0.23345939917892508
LOC100224590,1.3402171762378554e-5,0.00997059569780112,0.003,0,0.2335998538182582
QRFPR,1.3505222161953844e-5,-0.03385687073545493,0.015,0.026,0.2353960222828555
KIF15,1.3509359627550965e-5,-0.014003745348938614,0.001,0.005,0.23546813830821334
ELOVL6,1.3516096177262593e-5,-0.02244424559151953,0.107,0.136,0.235585556369687
LOC115491845,1.3520616540274422e-5,-0.016243629294067325,0.001,0.006,0.23566434629698318
TRAPPC11,1.357025214322334e-5,-0.03493745436396592,0.06,0.08,0.23652949485638283
LOC100232462,1.3652375166122195e-5,-0.02271904655930365,0.053,0.073,0.23796089914550986
LENG8,1.3708746015196663e-5,-0.02351393927271414,0.025,0.039,0.23894344304487783
LOC100218711,1.3809685713896009e-5,-0.016171948689745086,0.108,0.135,0.24070282199320744
LOC115493387,1.382052383987772e-5,0.013683324505449509,0.005,0.001,0.24089173052906865
LSM12,1.3837953551323734e-5,-0.020762992637312773,0.015,0.025,0.24119553039957267
POPDC2,1.388407609376339e-5,-0.02076336532042921,0.007,0.015,0.2419994463142959
ARFGEF3,1.3958028163757499e-5,-0.018673852318041972,0.221,0.264,0.2432884308942932
LOC115494068,1.4061518271011346e-5,-0.01925142608345956,0.069,0.091,0.24509226346372776
DUS4L,1.4114970348840354e-5,-0.032340800144994575,0.144,0.177,0.24602393318028737
TECTB,1.4132609492046098e-5,-0.011348606339074654,0.001,0.006,0.2463313834463635
FBRSL1,1.4168284958768137e-5,-0.03659511984994479,0.856,0.908,0.24695320683132863
FANCE,1.4170153113065504e-5,-0.018709215087525356,0.016,0.027,0.24698576876073172
LOC101232979,1.4176144572222457e-5,-0.013135035423282957,0.001,0.005,0.24709019989383743
LOC100217666,1.4261934063653094e-5,-0.01773609383660113,0.179,0.215,0.24858551072947344
USB1,1.4277476083115704e-5,-0.026705787242391393,0.022,0.035,0.2488564081287067
RSPO3,1.437158754048223e-5,0.02549568823404455,0.011,0.004,0.25049677083060523
GNAS,1.437404825691224e-5,-0.02048556805390178,0.314,0.368,0.2505396611179803
TRNP1,1.4375726550731088e-5,-0.023553715393288155,0.087,0.112,0.25056891377924284
MED17,1.4418347654764548e-5,-0.027514481617645303,0.05,0.069,0.2513117996225461
EPN3,1.4487619823041635e-5,-0.009945497248161905,0.165,0.202,0.2525192135156157
POLH,1.4592805558424166e-5,-0.021084190634606093,0.053,0.072,0.2543526008833332
LMBR1,1.4599985872439717e-5,-0.01271818371462008,0.229,0.273,0.2544777537566243
DNER,1.4630118362831601e-5,-0.015446846845367346,0.245,0.293,0.2550029630641548
OGDH,1.4745149601494187e-5,-0.018268382892585866,0.089,0.115,0.2570079575540437
LAMP5,1.4805473282487206e-5,-0.03699710117285271,0.103,0.13,0.258059399313752
LYST,1.490769331717708e-5,-0.020229927797028313,0.129,0.159,0.2598410945183965
LOC100226846,1.4985247558343521e-5,-0.017296346906833293,0.145,0.178,0.26119286494192756
LOC115497578,1.5059033991286298e-5,-0.008100274546618462,0,0.004,0.2624789624681202
SEPTIN3,1.5095848569350993e-5,-0.022494503555878634,0.027,0.042,0.2631206405637878
ADGRB2,1.5173182606853556e-5,-0.029443384462773836,0.264,0.313,0.2644685728374575
RASL11A,1.5185877784788816e-5,-0.01764831091253917,0.019,0.032,0.26468984978886906
DCUN1D1,1.5192199012639125e-5,-0.02145555005508104,0.095,0.121,0.26480002879029996
SNF8,1.5237922988711133e-5,-0.031227274913912292,0.03,0.044,0.265596997693235
SLC11A1,1.5258426009825964e-5,-0.02345288906704137,0.012,0.021,0.26595436535126654
APOH,1.525891753909236e-5,0.10186649394727204,0.049,0.034,0.26596293270637983
SMIM4,1.529221714291048e-5,-0.01853670352076814,0.066,0.088,0.26654334480092967
COIL,1.5352617317772893e-5,-0.01447030671518118,0.089,0.114,0.2675961198487815
PASK,1.5562722421788255e-5,-0.01980564098974713,0.085,0.109,0.27125825181176927
LOC115494078,1.5577752711119908e-5,-0.022373202776534373,0.091,0.116,0.27152022975482
SLC25A51,1.559588034956259e-5,-0.020805599936454672,0.02,0.032,0.27183619449287594
ZNF652,1.5719705391377694e-5,-0.0031020937521757386,0.244,0.291,0.2739944649717132
SNAI2,1.5784529514967054e-5,-0.013626484667067337,0.002,0.007,0.27512434944587577
NDUFS3,1.57880390966343e-5,-0.020048099669169928,0.097,0.123,0.2751855214543359
NAPEPLD,1.5815625763205285e-5,0.11800726851953708,0.204,0.18,0.2756663570526681
ZNF512B,1.5893978958009263e-5,0.12600802904738712,0.16,0.139,0.27703205323810143
IQCE,1.5940740366824583e-5,-0.02733625991027222,0.091,0.116,0.2778471045937525
DISP3,1.595321485104082e-5,0.08767104009896948,0.075,0.057,0.27806453485364147
MRPS28,1.5955518829627612e-5,-0.015264954843414502,0.175,0.212,0.27810469320040926
TMEM121,1.596840356812569e-5,-0.008319185865168166,0.111,0.14,0.27832927419243075
PANK2,1.60727501716604e-5,-0.01680292190128363,0.1,0.126,0.2801480354920408
